MUID,PlyUID,Experimental_Date_record,Experimental_Date_file,time ended file,time started record,run_duration,Misc. Variable 1 Value,Capoxen,Timepoint,Group,Sex,Bigroup,Weight,Researcher,Experimental_Date,time started,Rig,Start_body_temperature,Mid_body_temperature,End_body_temperature,post30_body_temperature,Room_Temp,Bar_Pres,Rotometer_Flowrate,Pump Flowrate,Calibration_Volume,Notes,Genotype,Date of Birth,Tag Number
M17900,Ply1592,8/1/2016,8/1/2016,17:31:19,14:32:00,2:59:19,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Tg,Female,Con,35.78,,8/1/2016,2:32:00,,36.8,,37.6,38.1,70.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/10/2016,118
M17900,Ply1522,8/11/2016,8/11/2016,12:59:59,10:39:00,2:20:59,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Tg,Female,Con,35.98,,8/11/2016,10:39:00,,38.2,,37.3,37.9,71,29.55,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/10/2016,118
M17901,Ply1604,8/2/2016,8/2/2016,13:27:33,9:34:00,3:53:33,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Wt,Female,Con,27.36,,8/2/2016,9:34:00,,37.5,,37.9,38.4,69.5,29.64,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply1523,8/11/2016,8/11/2016,13:04:10,10:42:00,2:22:10,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Wt,Female,Con,27.36,,8/11/2016,10:42:00,,37.8,,37.1,37.8,71,29.55,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply1449,9/27/2016,9/27/2016,18:34:06,16:32:00,2:02:06,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Wt,Female,Con,27.05,,9/27/2016,4:32:00,,37.4,,37.6,37.9,71.5,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply1463,9/29/2016,9/30/2016,14:00:41,11:07:00,2:53:41,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Wt,Female,Con,28.16,,9/29/2016,11:07:00,,37.6,,36.9,38.5,71,29.76,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply1468,12/16/2016,12/16/2016,15:11:23,12:45:00,2:26:23,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Wt,Female,Con,30.18,,12/16/2016,12:43:00,,36.9,,36.9,38.3,70.5,29.49,95,,20,?,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply1365,12/20/2016,12/20/2016,16:33:35,14:52:00,1:41:35,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Wt,Female,Con,31.05,Vena,12/20/2016,2:52:00,3,36.6,,37.9,38.9,72.5,29.96,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply1260,2/23/2017,2/23/2017,13:47:46,12:00:00,1:47:46,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Wt,Female,Con,29.14,Ronda,2/23/2017,12:00:00,3,37.2,,37.8,37.9,71,29.31,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply1204,3/2/2017,3/2/2017,10:36:32,8:00:00,2:36:32,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Wt,Female,Con,30.5,Ronda,3/2/2017,8:00:00,2,36.4,,37.7,37.2,70,29.93,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply1153,4/25/2017,4/25/2017,14:08:09,12:40:00,1:28:09,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Wt,Female,Con,33.04,Ronda,4/25/2017,12:40:00,2,37.1,,37.8,37.9,72,29.17,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply1117,4/27/2017,4/27/2017,14:38:18,12:35:00,2:03:18,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,Wt,Female,Con,32.7,Ronda,4/27/2017,12:35:00,2,37.4,,38.1,38.1,71.5,29.23,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply1065,6/27/2017,6/27/2017,18:37:29,17:00:00,1:37:29,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Wt,Female,Con,36.19,fred,6/27/2017,17:00:00,2,37.3,,37.6,37.8,68.5,29.58,95,,20,Fred forgot the vacuum pump flowrate,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply1086,6/30/2017,6/30/2017,18:38:15,16:40:00,1:58:15,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Wt,Female,Con,33.12,Fred,6/30/2017,10:46:00,3,36.9,,36.9,38.5,69.5,29.58,95,4.8,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply984,9/18/2017,9/18/2017,13:05:56,10:30:00,2:35:56,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Wt,Female,Con,34.03,Fred,9/18/2017,10:30:00,3,36.2,,37.6,38,68.5,29.67,95,4.7,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply968,9/21/2017,9/21/2017,18:42:16,16:45:00,1:57:16,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Wt,Female,Con,34.65,Fred,9/21/2017,16:45:00,1,37.1,,37.6,37.4,68.5,29.58,95,5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply154,12/7/2017,12/7/2017,14:38:38,12:50:00,1:48:38,PM101_DR_AD_8_Dec_2017_Hypercap,Cap,8,Wt,Female,Con,35.96,Fred,12/7/2017,12:50:00,3,37.3,,37.9,38.2,73.5,29.96,95,4.7,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17901,Ply133,12/5/2017,12/5/2017,12:54:46,10:15:00,2:39:46,PM101_DR_AD_8_Dec_2017_Hypox,Ox,8,Wt,Female,Con,36.65,Fred,12/5/2017,10:15:00,1,37.2,,37.4,37.9,68.5,29.76,95,5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,119
M17902,Ply1549,8/12/2016,8/12/2016,11:58:24,10:02:00,1:56:24,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,CaM,Male,Con,48.24,,8/12/2016,10:02:00,,36.9,,37.3,36.8,69.5,29.43,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17902,Ply1524,8/16/2016,8/16/2016,17:51:57,14:52:00,2:59:57,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,CaM,Male,Con,46.78,,8/16/2016,2:52:00,,36.4,,36.1,37.8,70,29.61,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17902,Ply1450,9/28/2016,9/28/2016,16:10:35,14:19:00,1:51:35,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,CaM,Male,Con,48.41,,9/28/2016,2:19:00,,36.5,,36.9,35.2,71.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17902,Ply1402,9/30/2016,9/30/2016,18:25:53,16:42:00,1:43:53,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,CaM,Male,Con,47.36,,9/30/2016,4:42:00,,36.5,,37.3,37.4,74,29.64,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17902,Ply1319,12/12/2016,12/12/2016,13:05:23,11:00:00,2:05:23,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,CaM,Male,Con,51.45,,12/12/2016,11:00:00,2,36.4,,37.7,37.2,69,29.61,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17902,Ply1366,12/14/2016,12/14/2016,13:45:40,11:48:00,1:57:40,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,CaM,Male,Con,49.7,Vena,12/14/2016,11:48:00,1,36.2,,37.8,37.6,71,29.77,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17902,Ply1270,3/13/2017,3/13/2017,9:49:44,8:05:00,1:44:44,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,CaM,Male,Con,50.44,Ronda,3/13/2017,8:05:00,3,36.1,,37.1,36.5,71,29.61,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17902,Ply1215,3/23/2017,3/23/2017,13:03:47,11:45:00,1:18:47,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,CaM,Male,Con,50.62,Ronda,3/23/2017,11:45:00,2,36.1,,36.8,37.2,69,29.67,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17902,Ply1167,5/11/2017,5/11/2017,10:41:25,8:10:00,2:31:25,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,CaM,Male,Con,53.15,Ronda,5/11/2017,8:10:00,3,36.1,,37.2,36.4,68.5,29.43,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17902,Ply1116,5/19/2017,5/19/2017,12:58:50,11:05:00,1:53:50,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,CaM,Male,Con,52.09,Ronda,5/19/2017,11:05:00,3,36,,37.1,,69,29.46,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17902,Ply1044,7/3/2017,7/3/2017,16:46:51,14:50:00,1:56:51,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,CaM,Male,Con,54.47,fred,7/3/2017,14:50:00,2,36.4,,37.7,36.4,69,29.67,95,4.4,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17902,Ply1069,7/9/2017,7/9/2017,14:51:50,13:10:00,1:41:50,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,CaM,Male,Con,54.87,Fred,7/9/2017,13:10:00,3,36.7,,37.1,36.4,69,29.7,95,4.7,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17902,Ply995,9/26/2017,9/26/2017,11:46:52,10:15:00,1:31:52,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,CaM,Male,Con,54.81,Fred,9/26/2017,10:15:00,1,36.1,,37.9,37.2,69,29.58,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17902,Ply951,9/28/2017,9/28/2017,18:56:13,16:40:00,2:16:13,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,CaM,Male,Con,54.7,Fred,9/28/2017,10:40:00,2,36.2,,37.3,36.6,70,29.55,95,4.5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,120
M17903,Ply1550,8/12/2016,8/12/2016,15:02:33,12:37:00,2:25:33,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Tg,Male,Con,41.08,,8/12/2016,12:37:00,,37,,37.9,37.3,70.5,29.43,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/15/2016,121
M17903,Ply1525,8/17/2016,8/17/2016,14:30:16,9:57:00,4:33:16,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Tg,Male,Con,40.6,,8/17/2016,9:57:00,,37.8,,37.8,37.7,69,29.64,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/15/2016,121
M17904,Ply1551,8/12/2016,8/12/2016,12:40:26,10:07:00,2:33:26,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,CaM,Male,Con,41.77,,8/12/2016,10:07:00,,37.5,,37.9,37.9,69.5,29.43,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17904,Ply1526,8/17/2016,8/17/2016,14:12:31,9:55:00,4:17:31,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,CaM,Male,Con,39.26,,8/17/2016,9:55:00,,37.5,,37.4,38.5,68.5,29.64,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17904,Ply1451,9/29/2016,9/29/2016,11:27:34,9:05:00,2:22:34,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,CaM,Male,Con,40.53,,9/29/2016,9:05:00,,37.8,,37.1,37.4,70.5,29.67,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17904,Ply1403,10/1/2016,10/1/2016,13:32:07,11:46:00,1:46:07,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,CaM,Male,Con,39.92,,10/1/2016,11:46:00,,37.4,,37.6,37.9,71,29.64,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17904,Ply1320,12/12/2016,12/12/2016,13:05:58,11:02:00,2:03:58,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,CaM,Male,Con,47.81,,12/12/2016,11:02:00,1,37.5,,37.9,37.8,69,29.61,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17904,Ply1367,12/14/2016,12/14/2016,13:46:00,11:46:00,2:00:00,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,CaM,Male,Con,47.12,Vena,12/14/2016,11:46:00,2,35.8,,37.6,37.8,71,29.77,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17904,Ply1268,3/13/2017,3/13/2017,12:28:20,10:25:00,2:03:20,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,CaM,Male,Con,47.3,Ronda,3/13/2017,10:25:00,2,37.7,,37.3,37.7,71.5,29.67,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17904,Ply1214,3/23/2017,3/23/2017,15:10:04,13:30:00,1:40:04,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,CaM,Male,Con,47.62,Ronda,3/23/2017,1:30:00,2,36.7,,36.9,37.9,70.5,29.61,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17904,Ply1166,5/11/2017,5/11/2017,10:38:35,8:50:00,1:48:35,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,CaM,Male,Con,51.5,Ronda,5/11/2017,8:50:00,1,36.8,,37.6,37.2,68.5,29.43,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17904,Ply1115,5/19/2017,5/19/2017,12:56:10,11:05:00,1:51:10,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,CaM,Male,Con,51.1,Ronda,5/19/2017,11:05:00,1,35.8,,37.2,37,69,29.46,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17904,Ply1043,7/3/2017,7/3/2017,16:46:29,14:50:00,1:56:29,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,CaM,Male,Con,48.5,fred,7/3/2017,14:50:00,1,36.1,,37.7,37.5,69,29.67,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17904,Ply1067,7/9/2017,7/9/2017,14:51:14,13:10:00,1:41:14,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,CaM,Male,Con,48.4,Fred,7/9/2017,13:10:00,1,36.8,,37.9,37.4,67,29.7,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17904,Ply997,9/26/2017,9/18/2017,9:57:03,10:20:00,2:00:00,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,CaM,Male,Con,51.46,Fred,9/26/2017,10:20:00,2,37.2,,38.1,37.9,69,29.58,95,4.7,20,tag number on paper is 377 or something? ,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17904,Ply952,9/28/2017,9/28/2017,18:56:26,16:43:00,2:13:26,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,CaM,Male,Con,51.27,Fred,9/28/2017,16:43:00,3,37.5,,37.3,37.9,70,29.55,95,4.7,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,196
M17905,Ply1552,8/12/2016,8/12/2016,15:23:04,12:39:00,2:44:04,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Wt,Female,Con,30.72,,8/12/2016,12:39:00,,36.7,,37.7,37.8,70.5,29.43,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17905,Ply1527,8/18/2016,8/18/2016,17:51:57,15:06:00,2:45:57,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Wt,Female,Con,28.14,,8/17/2016,3:06:00,,37.1,,37.7,38.4,69.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17905,Ply1452,9/29/2016,9/29/2016,16:58:25,14:32:00,2:26:25,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Wt,Female,Con,26.7,,9/29/2016,2:32:00,,37.7,,37.7,38.1,71.5,29.67,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17905,Ply1464,10/1/2016,10/1/2016,16:04:16,14:06:00,1:58:16,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Wt,Female,Con,27.54,,10/1/2016,2:06:00,,37.3,,38.1,38.6,72,29.61,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17905,Ply1469,12/16/2016,12/16/2016,15:11:56,12:45:00,2:26:56,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Wt,Female,Con,29.89,,12/16/2016,12:43:00,,37.2,,37.9,38.2,70.5,29.49,95,,20,?,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17905,Ply1368,12/20/2016,12/21/2016,15:04:25,13:38:00,1:26:25,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Wt,Female,Con,30.57,Vena,12/20/2016,1:38:00,1,37.4,,38.3,38.4,71.5,29.16,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17905,Ply1258,2/23/2017,2/23/2017,11:07:23,9:00:00,2:07:23,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Wt,Female,Con,31.75,Ronda,2/23/2017,9:00:00,3,37.4,,37.8,37.7,71,29.31,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17905,Ply1212,3/3/2017,3/3/2017,15:14:30,12:50:00,2:24:30,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Wt,Female,Con,30.33,Ronda,3/3/2017,12:50:00,2,36.7,,37.6,37.8,70.5,30.05,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17905,Ply1152,4/26/2017,4/26/2017,10:10:18,8:55:00,1:15:18,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Wt,Female,Con,36.03,Ronda,4/26/2017,8:55:00,3,37.1,,37.8,37.6,71.5,28.99,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17905,Ply1028,6/26/2017,6/26/2017,17:29:56,15:45:00,1:44:56,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Wt,Female,Con,34.97,fred,6/26/2017,3:45:00,2,37.5,,38,37.1,69,29.64,95,,20,Fred forgot the vacuum pump flowrate,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17905,Ply1102,6/28/2017,6/28/2017,11:43:39,9:45:00,1:58:39,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Wt,Female,Con,35.6,Fred,6/28/2017,9:45:00,2,37.8,,38.7,38,68,29.55,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17905,Ply1023,9/18/2017,9/18/2017,9:57:03,7:25:00,2:32:03,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Wt,Female,Con,37.67,Fred,9/18/2017,7:25:00,1,37.5,,37.9,37.4,67.5,29.64,95,4.9,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
